 NST=     1

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
101   3.557E+05   1.565E+04   2.643E+05   2.609E+05   3.557E+05   3.932E+02   3.509E+05   6.554E+03
 NST=    13

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
  1   2.381E+05   4.444E+04   0.000E+00   3.418E+05   8.952E+04   3.122E+05   0.000E+00   3.418E+05
  2   2.381E+05   4.444E+04   8.780E-01   3.418E+05   8.951E+04   3.122E+05   1.266E+00   3.418E+05
  3   2.381E+05   4.444E+04   1.975E+00   3.418E+05   8.951E+04   3.122E+05   2.303E+00   3.418E+05
  4   2.381E+05   4.444E+04   6.186E+00   3.418E+05   8.951E+04   3.122E+05   6.100E+00   3.418E+05
  5   2.381E+05   4.444E+04   7.864E+00   3.418E+05   8.951E+04   3.122E+05   7.073E+00   3.418E+05
  6   2.381E+05   4.444E+04   1.055E+01   3.418E+05   8.951E+04   3.122E+05   1.037E+01   3.418E+05
  7   2.381E+05   4.444E+04   1.320E+01   3.418E+05   8.951E+04   3.122E+05   1.311E+01   3.418E+05
  8   2.381E+05   4.444E+04   1.622E+01   3.418E+05   8.951E+04   3.122E+05   1.641E+01   3.418E+05
  9   2.381E+05   4.444E+04   2.002E+01   3.418E+05   8.951E+04   3.122E+05   2.016E+01   3.418E+05
 10   2.381E+05   4.444E+04   2.385E+01   3.418E+05   8.951E+04   3.122E+05   2.385E+01   3.418E+05
 11   2.381E+05   4.444E+04   2.807E+01   3.418E+05   8.951E+04   3.122E+05   2.807E+01   3.418E+05
 12   2.381E+05   4.444E+04   3.269E+01   3.418E+05   8.951E+04   3.122E+05   3.269E+01   3.418E+05
 13   2.381E+05   4.444E+04   3.777E+01   3.418E+05   8.951E+04   3.122E+05   3.779E+01   3.418E+05
 14   2.381E+05   4.444E+04   4.337E+01   3.418E+05   8.952E+04   3.122E+05   4.338E+01   3.418E+05
 15   2.381E+05   4.444E+04   4.939E+01   3.417E+05   8.952E+04   3.122E+05   4.941E+01   3.417E+05
 16   2.381E+05   4.444E+04   5.577E+01   3.417E+05   8.952E+04   3.122E+05   5.577E+01   3.417E+05
 17   2.381E+05   4.444E+04   6.225E+01   3.417E+05   8.952E+04   3.122E+05   6.225E+01   3.417E+05
 18   2.381E+05   4.444E+04   6.864E+01   3.417E+05   8.952E+04   3.122E+05   6.864E+01   3.417E+05
 19   2.381E+05   4.444E+04   7.470E+01   3.417E+05   8.952E+04   3.122E+05   7.470E+01   3.417E+05
 20   2.381E+05   4.444E+04   8.024E+01   3.417E+05   8.952E+04   3.122E+05   8.024E+01   3.417E+05
 21   2.381E+05   4.444E+04   8.522E+01   3.417E+05   8.952E+04   3.122E+05   8.522E+01   3.417E+05
 22   2.381E+05   4.444E+04   8.973E+01   3.417E+05   8.952E+04   3.122E+05   8.973E+01   3.417E+05
 23   2.381E+05   4.444E+04   9.401E+01   3.417E+05   8.952E+04   3.122E+05   9.401E+01   3.417E+05
 24   2.381E+05   4.444E+04   9.839E+01   3.417E+05   8.952E+04   3.122E+05   9.839E+01   3.417E+05
 25   2.381E+05   4.444E+04   1.032E+02   3.417E+05   8.952E+04   3.122E+05   1.032E+02   3.417E+05
 26   2.381E+05   4.443E+04   1.088E+02   3.417E+05   8.952E+04   3.122E+05   1.088E+02   3.417E+05
 27   2.381E+05   4.443E+04   1.154E+02   3.417E+05   8.952E+04   3.122E+05   1.154E+02   3.417E+05
 28   2.381E+05   4.443E+04   1.234E+02   3.417E+05   8.952E+04   3.122E+05   1.234E+02   3.417E+05
 29   2.381E+05   4.443E+04   1.331E+02   3.417E+05   8.952E+04   3.122E+05   1.331E+02   3.417E+05
 30   2.381E+05   4.443E+04   1.448E+02   3.417E+05   8.952E+04   3.122E+05   1.448E+02   3.417E+05
 31   2.381E+05   4.443E+04   1.590E+02   3.417E+05   8.952E+04   3.122E+05   1.590E+02   3.417E+05
 32   2.381E+05   4.443E+04   1.761E+02   3.417E+05   8.952E+04   3.122E+05   1.761E+02   3.417E+05
 33   2.381E+05   4.443E+04   1.966E+02   3.417E+05   8.952E+04   3.122E+05   1.966E+02   3.417E+05
 34   2.381E+05   4.442E+04   2.210E+02   3.417E+05   8.952E+04   3.122E+05   2.210E+02   3.417E+05
 35   2.381E+05   4.442E+04   2.496E+02   3.417E+05   8.952E+04   3.122E+05   2.496E+02   3.417E+05
 36   2.381E+05   4.442E+04   2.828E+02   3.416E+05   8.952E+04   3.122E+05   2.828E+02   3.417E+05
 37   2.381E+05   4.441E+04   3.206E+02   3.416E+05   8.952E+04   3.122E+05   3.206E+02   3.416E+05
 38   2.381E+05   4.441E+04   3.631E+02   3.416E+05   8.952E+04   3.122E+05   3.631E+02   3.416E+05
 39   2.381E+05   4.440E+04   4.102E+02   3.416E+05   8.952E+04   3.122E+05   4.102E+02   3.416E+05
 40   2.381E+05   4.440E+04   4.623E+02   3.415E+05   8.953E+04   3.122E+05   4.623E+02   3.416E+05
 41   2.381E+05   4.439E+04   5.205E+02   3.415E+05   8.953E+04   3.122E+05   5.205E+02   3.415E+05
 42   2.381E+05   4.438E+04   5.859E+02   3.415E+05   8.953E+04   3.122E+05   5.859E+02   3.415E+05
 43   2.381E+05   4.437E+04   6.598E+02   3.414E+05   8.953E+04   3.122E+05   6.598E+02   3.415E+05
 44   2.381E+05   4.436E+04   7.433E+02   3.414E+05   8.953E+04   3.122E+05   7.433E+02   3.414E+05
 45   2.381E+05   4.435E+04   8.378E+02   3.413E+05   8.953E+04   3.122E+05   8.378E+02   3.414E+05
 46   2.381E+05   4.433E+04   9.455E+02   3.412E+05   8.953E+04   3.121E+05   9.455E+02   3.413E+05
 47   2.381E+05   4.431E+04   1.070E+03   3.412E+05   8.953E+04   3.121E+05   1.070E+03   3.412E+05
 48   2.381E+05   4.429E+04   1.214E+03   3.411E+05   8.953E+04   3.121E+05   1.214E+03   3.412E+05
 49   2.381E+05   4.427E+04   1.381E+03   3.410E+05   8.953E+04   3.121E+05   1.381E+03   3.411E+05
 50   2.381E+05   4.424E+04   1.571E+03   3.408E+05   8.953E+04   3.121E+05   1.571E+03   3.410E+05
 51   2.381E+05   4.421E+04   1.784E+03   3.407E+05   8.953E+04   3.121E+05   1.784E+03   3.409E+05
 52   2.381E+05   4.418E+04   2.020E+03   3.406E+05   8.953E+04   3.121E+05   2.020E+03   3.408E+05
 53   2.381E+05   4.414E+04   2.277E+03   3.405E+05   8.953E+04   3.121E+05   2.277E+03   3.406E+05
 54   2.381E+05   4.409E+04   2.555E+03   3.403E+05   8.953E+04   3.121E+05   2.555E+03   3.405E+05
 55   2.381E+05   4.404E+04   2.852E+03   3.402E+05   8.953E+04   3.120E+05   2.852E+03   3.404E+05
 56   2.381E+05   4.398E+04   3.172E+03   3.400E+05   8.953E+04   3.120E+05   3.172E+03   3.403E+05
 57   2.381E+05   4.391E+04   3.517E+03   3.398E+05   8.953E+04   3.120E+05   3.517E+03   3.402E+05
 58   2.381E+05   4.384E+04   3.894E+03   3.396E+05   8.953E+04   3.120E+05   3.894E+03   3.400E+05
 59   2.381E+05   4.375E+04   4.304E+03   3.394E+05   8.953E+04   3.119E+05   4.304E+03   3.399E+05
 60   2.381E+05   4.366E+04   4.751E+03   3.392E+05   8.953E+04   3.119E+05   4.751E+03   3.397E+05
 61   2.382E+05   4.355E+04   5.237E+03   3.389E+05   8.953E+04   3.119E+05   5.237E+03   3.395E+05
 62   2.382E+05   4.343E+04   5.759E+03   3.387E+05   8.954E+04   3.118E+05   5.759E+03   3.393E+05
 63   2.382E+05   4.330E+04   6.312E+03   3.384E+05   8.954E+04   3.118E+05   6.312E+03   3.392E+05
 64   2.382E+05   4.316E+04   6.889E+03   3.382E+05   8.954E+04   3.118E+05   6.889E+03   3.390E+05
 65   2.382E+05   4.299E+04   7.483E+03   3.379E+05   8.954E+04   3.117E+05   7.483E+03   3.388E+05
 66   2.383E+05   4.281E+04   8.084E+03   3.376E+05   8.955E+04   3.117E+05   8.084E+03   3.387E+05
 67   2.383E+05   4.261E+04   8.681E+03   3.373E+05   8.955E+04   3.116E+05   8.681E+03   3.385E+05
 68   2.383E+05   4.239E+04   9.282E+03   3.370E+05   8.955E+04   3.115E+05   9.282E+03   3.383E+05
 69   2.384E+05   4.215E+04   9.899E+03   3.366E+05   8.955E+04   3.115E+05   9.899E+03   3.381E+05
 70   2.384E+05   4.189E+04   1.054E+04   3.362E+05   8.955E+04   3.114E+05   1.054E+04   3.379E+05
 71   2.385E+05   4.160E+04   1.121E+04   3.358E+05   8.956E+04   3.113E+05   1.121E+04   3.377E+05
 72   2.386E+05   4.129E+04   1.191E+04   3.354E+05   8.956E+04   3.112E+05   1.191E+04   3.375E+05
 73   2.387E+05   4.095E+04   1.265E+04   3.349E+05   8.956E+04   3.112E+05   1.265E+04   3.373E+05
 74   2.388E+05   4.058E+04   1.340E+04   3.344E+05   8.956E+04   3.111E+05   1.340E+04   3.370E+05
 75   2.389E+05   4.018E+04   1.418E+04   3.338E+05   8.956E+04   3.110E+05   1.418E+04   3.368E+05
 76   2.391E+05   3.975E+04   1.499E+04   3.332E+05   8.956E+04   3.109E+05   1.499E+04   3.365E+05
 77   2.393E+05   3.928E+04   1.581E+04   3.326E+05   8.956E+04   3.108E+05   1.581E+04   3.362E+05
 78   2.396E+05   3.878E+04   1.667E+04   3.319E+05   8.957E+04   3.107E+05   1.667E+04   3.359E+05
 79   2.399E+05   3.825E+04   1.756E+04   3.312E+05   8.958E+04   3.106E+05   1.756E+04   3.356E+05
 80   2.403E+05   3.767E+04   1.849E+04   3.304E+05   8.960E+04   3.105E+05   1.849E+04   3.352E+05
 81   2.409E+05   3.706E+04   1.949E+04   3.296E+05   8.970E+04   3.105E+05   1.925E+04   3.351E+05
 82   2.417E+05   3.640E+04   2.059E+04   3.287E+05   8.983E+04   3.104E+05   2.026E+04   3.350E+05
 83   2.428E+05   3.570E+04   2.181E+04   3.278E+05   9.446E+04   2.992E+05   9.282E+04   3.141E+05
 84   2.446E+05   3.496E+04   2.381E+04   3.268E+05   1.025E+05   2.956E+05   1.003E+05   3.086E+05
 85   2.470E+05   3.417E+04   2.720E+04   3.257E+05   1.134E+05   2.873E+05   1.111E+05   2.998E+05
 86   2.498E+05   3.334E+04   3.251E+04   3.245E+05   1.251E+05   2.767E+05   1.232E+05   2.885E+05
 87   2.532E+05   3.245E+04   4.005E+04   3.229E+05   1.378E+05   2.642E+05   1.361E+05   2.753E+05
 88   2.572E+05   3.153E+04   4.980E+04   3.209E+05   1.514E+05   2.501E+05   1.498E+05   2.604E+05
 89   2.620E+05   3.055E+04   6.143E+04   3.185E+05   1.658E+05   2.341E+05   1.644E+05   2.437E+05
 90   2.674E+05   2.952E+04   7.468E+04   3.155E+05   1.810E+05   2.162E+05   1.798E+05   2.252E+05
 91   2.736E+05   2.845E+04   8.924E+04   3.120E+05   1.968E+05   1.966E+05   1.957E+05   2.050E+05
 92   2.804E+05   2.733E+04   1.050E+05   3.080E+05   2.132E+05   1.755E+05   2.122E+05   1.833E+05
 93   2.879E+05   2.616E+04   1.219E+05   3.035E+05   2.298E+05   1.526E+05   2.290E+05   1.601E+05
 94   2.960E+05   2.495E+04   1.399E+05   2.986E+05   2.466E+05   1.279E+05   2.459E+05   1.351E+05
 95   3.045E+05   2.369E+04   1.583E+05   2.935E+05   2.634E+05   1.016E+05   2.626E+05   1.086E+05
 96   3.134E+05   2.240E+04   1.767E+05   2.882E+05   2.799E+05   7.436E+04   2.792E+05   8.112E+04
 97   3.228E+05   2.107E+04   1.949E+05   2.827E+05   2.968E+05   4.663E+04   2.961E+05   5.327E+04
 98   3.325E+05   1.972E+04   2.129E+05   2.772E+05   3.140E+05   2.268E+04   3.132E+05   2.915E+04
 99   3.422E+05   1.836E+04   2.309E+05   2.717E+05   3.317E+05   6.036E+03   3.298E+05   1.246E+04
100   3.511E+05   1.699E+04   2.490E+05   2.663E+05   3.511E+05   4.302E+02   3.457E+05   6.841E+03
101   3.552E+05   1.566E+04   2.638E+05   2.610E+05   3.552E+05   3.993E+02   3.504E+05   6.655E+03
 NST=    14

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
  1   2.380E+05   4.444E+04   0.000E+00   3.418E+05   8.956E+04   3.121E+05   0.000E+00   3.418E+05
  2   2.380E+05   4.444E+04   1.364E+00   3.418E+05   8.956E+04   3.121E+05   1.063E+00   3.418E+05
  3   2.380E+05   4.444E+04   1.266E+00   3.418E+05   8.956E+04   3.121E+05   1.679E+00   3.418E+05
  4   2.380E+05   4.444E+04   5.381E+00   3.418E+05   8.956E+04   3.121E+05   7.042E+00   3.418E+05
  5   2.380E+05   4.444E+04   7.329E+00   3.418E+05   8.956E+04   3.121E+05   7.550E+00   3.418E+05
  6   2.380E+05   4.444E+04   9.229E+00   3.418E+05   8.956E+04   3.121E+05   9.336E+00   3.418E+05
  7   2.380E+05   4.444E+04   1.246E+01   3.418E+05   8.956E+04   3.121E+05   1.277E+01   3.418E+05
  8   2.380E+05   4.444E+04   1.558E+01   3.418E+05   8.956E+04   3.121E+05   1.559E+01   3.418E+05
  9   2.380E+05   4.444E+04   1.900E+01   3.418E+05   8.956E+04   3.121E+05   1.908E+01   3.418E+05
 10   2.380E+05   4.444E+04   2.279E+01   3.418E+05   8.956E+04   3.121E+05   2.280E+01   3.418E+05
 11   2.380E+05   4.444E+04   2.697E+01   3.418E+05   8.956E+04   3.121E+05   2.696E+01   3.418E+05
 12   2.380E+05   4.444E+04   3.148E+01   3.418E+05   8.956E+04   3.121E+05   3.149E+01   3.418E+05
 13   2.380E+05   4.444E+04   3.650E+01   3.418E+05   8.956E+04   3.121E+05   3.650E+01   3.418E+05
 14   2.380E+05   4.444E+04   4.201E+01   3.418E+05   8.956E+04   3.121E+05   4.200E+01   3.418E+05
 15   2.380E+05   4.444E+04   4.792E+01   3.417E+05   8.956E+04   3.121E+05   4.793E+01   3.417E+05
 16   2.380E+05   4.444E+04   5.421E+01   3.417E+05   8.957E+04   3.121E+05   5.421E+01   3.417E+05
 17   2.380E+05   4.444E+04   6.067E+01   3.417E+05   8.957E+04   3.121E+05   6.068E+01   3.417E+05
 18   2.380E+05   4.444E+04   6.710E+01   3.417E+05   8.957E+04   3.121E+05   6.710E+01   3.417E+05
 19   2.380E+05   4.444E+04   7.323E+01   3.417E+05   8.957E+04   3.121E+05   7.323E+01   3.417E+05
 20   2.380E+05   4.444E+04   7.888E+01   3.417E+05   8.957E+04   3.121E+05   7.887E+01   3.417E+05
 21   2.380E+05   4.444E+04   8.396E+01   3.417E+05   8.957E+04   3.121E+05   8.396E+01   3.417E+05
 22   2.380E+05   4.444E+04   8.857E+01   3.417E+05   8.957E+04   3.121E+05   8.857E+01   3.417E+05
 23   2.380E+05   4.444E+04   9.293E+01   3.417E+05   8.957E+04   3.121E+05   9.292E+01   3.417E+05
 24   2.380E+05   4.444E+04   9.735E+01   3.417E+05   8.957E+04   3.121E+05   9.735E+01   3.417E+05
 25   2.380E+05   4.444E+04   1.022E+02   3.417E+05   8.957E+04   3.121E+05   1.022E+02   3.417E+05
 26   2.380E+05   4.444E+04   1.078E+02   3.417E+05   8.957E+04   3.121E+05   1.078E+02   3.417E+05
 27   2.380E+05   4.444E+04   1.144E+02   3.417E+05   8.957E+04   3.121E+05   1.144E+02   3.417E+05
 28   2.380E+05   4.444E+04   1.224E+02   3.417E+05   8.957E+04   3.121E+05   1.224E+02   3.417E+05
 29   2.380E+05   4.444E+04   1.321E+02   3.417E+05   8.957E+04   3.121E+05   1.321E+02   3.417E+05
 30   2.380E+05   4.444E+04   1.438E+02   3.417E+05   8.957E+04   3.121E+05   1.438E+02   3.417E+05
 31   2.380E+05   4.443E+04   1.579E+02   3.417E+05   8.957E+04   3.121E+05   1.579E+02   3.417E+05
 32   2.380E+05   4.443E+04   1.750E+02   3.417E+05   8.957E+04   3.121E+05   1.750E+02   3.417E+05
 33   2.380E+05   4.443E+04   1.955E+02   3.417E+05   8.957E+04   3.121E+05   1.955E+02   3.417E+05
 34   2.380E+05   4.443E+04   2.198E+02   3.417E+05   8.957E+04   3.121E+05   2.198E+02   3.417E+05
 35   2.380E+05   4.443E+04   2.484E+02   3.417E+05   8.957E+04   3.121E+05   2.484E+02   3.417E+05
 36   2.380E+05   4.442E+04   2.815E+02   3.416E+05   8.957E+04   3.121E+05   2.815E+02   3.417E+05
 37   2.380E+05   4.442E+04   3.193E+02   3.416E+05   8.957E+04   3.121E+05   3.193E+02   3.416E+05
 38   2.380E+05   4.441E+04   3.617E+02   3.416E+05   8.957E+04   3.121E+05   3.617E+02   3.416E+05
 39   2.380E+05   4.441E+04   4.088E+02   3.416E+05   8.957E+04   3.121E+05   4.088E+02   3.416E+05
 40   2.380E+05   4.440E+04   4.609E+02   3.415E+05   8.957E+04   3.121E+05   4.609E+02   3.416E+05
 41   2.380E+05   4.439E+04   5.191E+02   3.415E+05   8.957E+04   3.121E+05   5.191E+02   3.415E+05
 42   2.380E+05   4.439E+04   5.844E+02   3.415E+05   8.957E+04   3.121E+05   5.844E+02   3.415E+05
 43   2.380E+05   4.438E+04   6.583E+02   3.414E+05   8.957E+04   3.121E+05   6.583E+02   3.415E+05
 44   2.380E+05   4.436E+04   7.418E+02   3.414E+05   8.957E+04   3.121E+05   7.418E+02   3.414E+05
 45   2.380E+05   4.435E+04   8.362E+02   3.413E+05   8.957E+04   3.121E+05   8.362E+02   3.414E+05
 46   2.380E+05   4.434E+04   9.438E+02   3.412E+05   8.957E+04   3.121E+05   9.438E+02   3.413E+05
 47   2.380E+05   4.432E+04   1.068E+03   3.412E+05   8.957E+04   3.121E+05   1.068E+03   3.412E+05
 48   2.380E+05   4.430E+04   1.212E+03   3.411E+05   8.957E+04   3.121E+05   1.212E+03   3.412E+05
 49   2.380E+05   4.427E+04   1.379E+03   3.410E+05   8.957E+04   3.121E+05   1.379E+03   3.411E+05
 50   2.380E+05   4.425E+04   1.569E+03   3.408E+05   8.957E+04   3.121E+05   1.569E+03   3.410E+05
 51   2.380E+05   4.422E+04   1.782E+03   3.407E+05   8.957E+04   3.121E+05   1.782E+03   3.409E+05
 52   2.380E+05   4.418E+04   2.017E+03   3.406E+05   8.958E+04   3.121E+05   2.017E+03   3.408E+05
 53   2.380E+05   4.414E+04   2.274E+03   3.405E+05   8.958E+04   3.120E+05   2.274E+03   3.406E+05
 54   2.380E+05   4.410E+04   2.552E+03   3.403E+05   8.958E+04   3.120E+05   2.552E+03   3.405E+05
 55   2.380E+05   4.404E+04   2.849E+03   3.402E+05   8.958E+04   3.120E+05   2.849E+03   3.404E+05
 56   2.380E+05   4.398E+04   3.168E+03   3.400E+05   8.958E+04   3.120E+05   3.168E+03   3.403E+05
 57   2.380E+05   4.392E+04   3.514E+03   3.398E+05   8.958E+04   3.120E+05   3.514E+03   3.402E+05
 58   2.380E+05   4.384E+04   3.890E+03   3.396E+05   8.958E+04   3.119E+05   3.890E+03   3.400E+05
 59   2.380E+05   4.376E+04   4.300E+03   3.394E+05   8.958E+04   3.119E+05   4.300E+03   3.399E+05
 60   2.380E+05   4.366E+04   4.747E+03   3.392E+05   8.958E+04   3.119E+05   4.747E+03   3.397E+05
 61   2.380E+05   4.356E+04   5.232E+03   3.389E+05   8.958E+04   3.118E+05   5.232E+03   3.395E+05
 62   2.380E+05   4.344E+04   5.754E+03   3.387E+05   8.959E+04   3.118E+05   5.754E+03   3.393E+05
 63   2.381E+05   4.331E+04   6.307E+03   3.384E+05   8.959E+04   3.118E+05   6.307E+03   3.392E+05
 64   2.381E+05   4.316E+04   6.884E+03   3.382E+05   8.959E+04   3.117E+05   6.884E+03   3.390E+05
 65   2.381E+05   4.300E+04   7.477E+03   3.379E+05   8.959E+04   3.117E+05   7.477E+03   3.388E+05
 66   2.381E+05   4.282E+04   8.078E+03   3.376E+05   8.960E+04   3.116E+05   8.078E+03   3.387E+05
 67   2.382E+05   4.262E+04   8.675E+03   3.373E+05   8.960E+04   3.116E+05   8.675E+03   3.385E+05
 68   2.382E+05   4.240E+04   9.277E+03   3.370E+05   8.960E+04   3.115E+05   9.277E+03   3.383E+05
 69   2.383E+05   4.216E+04   9.893E+03   3.366E+05   8.961E+04   3.114E+05   9.893E+03   3.381E+05
 70   2.383E+05   4.190E+04   1.053E+04   3.362E+05   8.961E+04   3.114E+05   1.053E+04   3.379E+05
 71   2.384E+05   4.161E+04   1.121E+04   3.358E+05   8.961E+04   3.113E+05   1.121E+04   3.377E+05
 72   2.385E+05   4.130E+04   1.191E+04   3.354E+05   8.961E+04   3.112E+05   1.191E+04   3.375E+05
 73   2.386E+05   4.096E+04   1.264E+04   3.349E+05   8.961E+04   3.111E+05   1.264E+04   3.373E+05
 74   2.387E+05   4.059E+04   1.340E+04   3.344E+05   8.961E+04   3.110E+05   1.340E+04   3.370E+05
 75   2.388E+05   4.019E+04   1.418E+04   3.338E+05   8.961E+04   3.110E+05   1.418E+04   3.368E+05
 76   2.390E+05   3.975E+04   1.498E+04   3.332E+05   8.962E+04   3.109E+05   1.498E+04   3.365E+05
 77   2.392E+05   3.929E+04   1.581E+04   3.326E+05   8.962E+04   3.108E+05   1.581E+04   3.362E+05
 78   2.395E+05   3.879E+04   1.667E+04   3.319E+05   8.963E+04   3.107E+05   1.667E+04   3.359E+05
 79   2.398E+05   3.825E+04   1.756E+04   3.312E+05   8.964E+04   3.106E+05   1.756E+04   3.356E+05
 80   2.402E+05   3.767E+04   1.849E+04   3.304E+05   8.967E+04   3.105E+05   1.849E+04   3.352E+05
 81   2.408E+05   3.706E+04   1.950E+04   3.296E+05   8.977E+04   3.104E+05   1.923E+04   3.351E+05
 82   2.416E+05   3.640E+04   2.060E+04   3.287E+05   8.990E+04   3.103E+05   2.021E+04   3.350E+05
 83   2.427E+05   3.570E+04   2.180E+04   3.278E+05   9.435E+04   2.992E+05   9.273E+04   3.142E+05
 84   2.445E+05   3.496E+04   2.379E+04   3.268E+05   1.024E+05   2.956E+05   1.002E+05   3.087E+05
 85   2.469E+05   3.417E+04   2.717E+04   3.257E+05   1.133E+05   2.874E+05   1.110E+05   2.999E+05
 86   2.497E+05   3.334E+04   3.245E+04   3.245E+05   1.250E+05   2.768E+05   1.230E+05   2.886E+05
 87   2.531E+05   3.246E+04   3.997E+04   3.229E+05   1.377E+05   2.644E+05   1.359E+05   2.754E+05
 88   2.571E+05   3.153E+04   4.970E+04   3.209E+05   1.512E+05   2.503E+05   1.497E+05   2.605E+05
 89   2.618E+05   3.055E+04   6.130E+04   3.185E+05   1.656E+05   2.343E+05   1.643E+05   2.439E+05
 90   2.672E+05   2.953E+04   7.454E+04   3.155E+05   1.808E+05   2.164E+05   1.796E+05   2.255E+05
 91   2.734E+05   2.845E+04   8.908E+04   3.120E+05   1.966E+05   1.968E+05   1.956E+05   2.052E+05
 92   2.802E+05   2.733E+04   1.048E+05   3.080E+05   2.130E+05   1.757E+05   2.120E+05   1.835E+05
 93   2.877E+05   2.616E+04   1.217E+05   3.035E+05   2.296E+05   1.528E+05   2.288E+05   1.603E+05
 94   2.958E+05   2.495E+04   1.396E+05   2.987E+05   2.464E+05   1.281E+05   2.456E+05   1.353E+05
 95   3.043E+05   2.370E+04   1.581E+05   2.935E+05   2.631E+05   1.018E+05   2.624E+05   1.088E+05
 96   3.132E+05   2.240E+04   1.765E+05   2.882E+05   2.796E+05   7.450E+04   2.790E+05   8.129E+04
 97   3.226E+05   2.108E+04   1.947E+05   2.828E+05   2.965E+05   4.672E+04   2.958E+05   5.339E+04
 98   3.322E+05   1.973E+04   2.127E+05   2.773E+05   3.138E+05   2.271E+04   3.129E+05   2.921E+04
 99   3.419E+05   1.836E+04   2.306E+05   2.718E+05   3.314E+05   6.040E+03   3.296E+05   1.250E+04
100   3.508E+05   1.700E+04   2.487E+05   2.663E+05   3.508E+05   4.326E+02   3.454E+05   6.878E+03
101   3.549E+05   1.566E+04   2.634E+05   2.610E+05   3.549E+05   4.015E+02   3.501E+05   6.692E+03
 NST=    15

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
  1   2.379E+05   4.445E+04   0.000E+00   3.418E+05   8.959E+04   3.121E+05   0.000E+00   3.418E+05
  2   2.379E+05   4.445E+04   2.086E+00   3.418E+05   8.959E+04   3.121E+05   1.962E+00   3.418E+05
  3   2.379E+05   4.445E+04   1.502E+00   3.418E+05   8.959E+04   3.121E+05   3.370E+00   3.418E+05
  4   2.379E+05   4.445E+04   2.942E+00   3.418E+05   8.958E+04   3.121E+05   4.420E+00   3.418E+05
  5   2.379E+05   4.445E+04   6.974E+00   3.418E+05   8.958E+04   3.121E+05   7.051E+00   3.418E+05
  6   2.379E+05   4.445E+04   9.223E+00   3.418E+05   8.958E+04   3.121E+05   9.528E+00   3.418E+05
  7   2.379E+05   4.445E+04   1.202E+01   3.418E+05   8.958E+04   3.121E+05   1.253E+01   3.418E+05
  8   2.379E+05   4.445E+04   1.560E+01   3.418E+05   8.958E+04   3.121E+05   1.552E+01   3.418E+05
  9   2.379E+05   4.445E+04   1.866E+01   3.418E+05   8.958E+04   3.121E+05   1.864E+01   3.418E+05
